TC007936	NC_007419.2:2931494..2933607	gene5076|BEETLEBASE:TC007936|AUGUSTUS-3.0.2_07936|AUGUSTUS-3.0.2_07936|AUGUSTUS-3.0.2_07936|TcasGA2_TC007936
TC030541	NC_007419.2:2933934..2935576	gene5077|BEETLEBASE:TC030541|AUGUSTUS-3.0.2_30541|AUGUSTUS-3.0.2_30541|AUGUSTUS-3.0.2_30541|TcasGA2_TC030541
TC032771	NC_007419.2:2935585..2936632	gene5078|gene5078|AUGUSTUS-3.0.2_32771|AUGUSTUS-3.0.2_32771|AUGUSTUS-3.0.2_32771|TcasGA2_TC032771
TC007937	NC_007419.2:2937204..2938742	gene5079|BEETLEBASE:TC007937|AUGUSTUS-3.0.2_07937|AUGUSTUS-3.0.2_07937|AUGUSTUS-3.0.2_07937|TcasGA2_TC007937
TC007567	NC_007419.2:2938872..2940562	gene5080|BEETLEBASE:TC007567|AUGUSTUS-3.0.2_07567|AUGUSTUS-3.0.2_07567|AUGUSTUS-3.0.2_07567|TcasGA2_TC007567
TC007566	NC_007419.2:2940977..2946122	gene5081|BEETLEBASE:TC007566|AUGUSTUS-3.0.2_07566|AUGUSTUS-3.0.2_07566|AUGUSTUS-3.0.2_07566|TcasGA2_TC007566
TC007565	NC_007419.2:2946289..2951750	gene5082|BEETLEBASE:TC007565|AUGUSTUS-3.0.2_07565|AUGUSTUS-3.0.2_07565|AUGUSTUS-3.0.2_07565|TcasGA2_TC007565
TC007564	NC_007419.2:2952234..2954502	gene5083|BEETLEBASE:TC007564|AUGUSTUS-3.0.2_07564|AUGUSTUS-3.0.2_07564|AUGUSTUS-3.0.2_07564|TcasGA2_TC007564
TC007938	NC_007419.2:2954924..2958822	gene5084|BEETLEBASE:TC007938|AUGUSTUS-3.0.2_07938|AUGUSTUS-3.0.2_07938|AUGUSTUS-3.0.2_07938|TcasGA2_TC007938
TC007563	NC_007419.2:2958922..2976563	gene5085|BEETLEBASE:TC007563|AUGUSTUS-3.0.2_07563|AUGUSTUS-3.0.2_07563|AUGUSTUS-3.0.2_07563|TcasGA2_TC007563
TC007939	NC_007419.2:2970354..2971530	gene5086|BEETLEBASE:TC007939|AUGUSTUS-3.0.2_07939|AUGUSTUS-3.0.2_07939|AUGUSTUS-3.0.2_07939|TcasGA2_TC007939
TC007940	NC_007419.2:2978471..2980523	gene5087|BEETLEBASE:TC007940|AUGUSTUS-3.0.2_07940|AUGUSTUS-3.0.2_07940|AUGUSTUS-3.0.2_07940|TcasGA2_TC007940
TC007941	NC_007419.2:2982314..2983908	gene5088|BEETLEBASE:TC007941|AUGUSTUS-3.0.2_07941|AUGUSTUS-3.0.2_07941|AUGUSTUS-3.0.2_07941|TcasGA2_TC007941
TC007562	NC_007419.2:2983954..2986172	gene5089|BEETLEBASE:TC007562|AUGUSTUS-3.0.2_07562|AUGUSTUS-3.0.2_07562|AUGUSTUS-3.0.2_07562|TcasGA2_TC007562
TC007942	NC_007419.2:2986352..2990932	gene5090|BEETLEBASE:TC007942|AUGUSTUS-3.0.2_07942|AUGUSTUS-3.0.2_07942|AUGUSTUS-3.0.2_07942|TcasGA2_TC007942
TC007561	NC_007419.2:3010468..3016805	gene5091|BEETLEBASE:TC007561|AUGUSTUS-3.0.2_07561|AUGUSTUS-3.0.2_07561|AUGUSTUS-3.0.2_07561|TcasGA2_TC007561
TC007943	NC_007419.2:3018127..3019556	gene5092|BEETLEBASE:TC007943|AUGUSTUS-3.0.2_07943|AUGUSTUS-3.0.2_07943|AUGUSTUS-3.0.2_07943|TcasGA2_TC007943
TC032772	NC_007419.2:3019997..3021278	gene5093|gene5093|AUGUSTUS-3.0.2_32772|AUGUSTUS-3.0.2_32772|AUGUSTUS-3.0.2_32772|TcasGA2_TC032772
TC007560	NC_007419.2:3021282..3024515	gene5094|BEETLEBASE:TC007560|AUGUSTUS-3.0.2_07560|AUGUSTUS-3.0.2_07560|AUGUSTUS-3.0.2_07560|TcasGA2_TC007560
TC034651	NC_007419.2:3022765..3024530	gene5095|gene5095|AUGUSTUS-3.0.2_34651|AUGUSTUS-3.0.2_34651|AUGUSTUS-3.0.2_34651|TcasGA2_TC034651
TC007944	NC_007419.2:3024607..3025784	gene5096|BEETLEBASE:TC007944|AUGUSTUS-3.0.2_07944|AUGUSTUS-3.0.2_07944|AUGUSTUS-3.0.2_07944|TcasGA2_TC007944
TC007559	NC_007419.2:3025794..3030235	gene5097|BEETLEBASE:TC007559|AUGUSTUS-3.0.2_07559|AUGUSTUS-3.0.2_07559|AUGUSTUS-3.0.2_07559|TcasGA2_TC007559
TC007558	NC_007419.2:3030574..3031811	gene5098|BEETLEBASE:TC007558|GLEAN_07558|GLEAN_07558|GLEAN_07558|TcasGA2_TC007558
TC007557	NC_007419.2:3031963..3039280	gene5099|BEETLEBASE:TC007557|AUGUSTUS-3.0.2_07557|AUGUSTUS-3.0.2_07557|AUGUSTUS-3.0.2_07557|TcasGA2_TC007557
TC007556	NC_007419.2:3039508..3041145	gene5100|BEETLEBASE:TC007556|AUGUSTUS-3.0.2_07556|AUGUSTUS-3.0.2_07556|AUGUSTUS-3.0.2_07556|TcasGA2_TC007556
TC007945	NC_007419.2:3046117..3047314	gene5101|BEETLEBASE:TC007945|AUGUSTUS-3.0.2_07945|AUGUSTUS-3.0.2_07945|AUGUSTUS-3.0.2_07945|TcasGA2_TC007945
TC032774	NC_007419.2:3051361..3052275	gene5102|gene5102|AUGUSTUS-3.0.2_32774|AUGUSTUS-3.0.2_32774|AUGUSTUS-3.0.2_32774|TcasGA2_TC032774
TC007946	NC_007419.2:3053267..3054593	gene5103|BEETLEBASE:TC007946|AUGUSTUS-3.0.2_07946|AUGUSTUS-3.0.2_07946|AUGUSTUS-3.0.2_07946|TcasGA2_TC007946
TC007555	NC_007419.2:3054595..3055175	gene5104|BEETLEBASE:TC007555|AUGUSTUS-3.0.2_07555|AUGUSTUS-3.0.2_07555|AUGUSTUS-3.0.2_07555|TcasGA2_TC007555
TC007947	NC_007419.2:3056297..3057131	gene5105|BEETLEBASE:TC007947|AUGUSTUS-3.0.2_07947|AUGUSTUS-3.0.2_07947|AUGUSTUS-3.0.2_07947|TcasGA2_TC007947
TC007554	NC_007419.2:3057319..3062355	gene5106|BEETLEBASE:TC007554|AUGUSTUS-3.0.2_07554|AUGUSTUS-3.0.2_07554|AUGUSTUS-3.0.2_07554|TcasGA2_TC007554
TC007948	NC_007419.2:3064507..3065915	gene5107|BEETLEBASE:TC007948|AUGUSTUS-3.0.2_07948|AUGUSTUS-3.0.2_07948|AUGUSTUS-3.0.2_07948|TcasGA2_TC007948
TC007949	NC_007419.2:3066227..3067530	gene5108|BEETLEBASE:TC007949|AUGUSTUS-3.0.2_07949|AUGUSTUS-3.0.2_07949|AUGUSTUS-3.0.2_07949|TcasGA2_TC007949
TC007950	NC_007419.2:3070577..3081279	gene5109|BEETLEBASE:TC007950|AUGUSTUS-3.0.2_07950|AUGUSTUS-3.0.2_07950|AUGUSTUS-3.0.2_07950|TcasGA2_TC007950
TC007951	NC_007419.2:3086177..3091800	gene5110|BEETLEBASE:TC007951|AUGUSTUS-3.0.2_07951|AUGUSTUS-3.0.2_07951|AUGUSTUS-3.0.2_07951|TcasGA2_TC007951
TC007952	NC_007419.2:3091947..3093322	gene5111|BEETLEBASE:TC007952|AUGUSTUS-3.0.2_07952|AUGUSTUS-3.0.2_07952|AUGUSTUS-3.0.2_07952|TcasGA2_TC007952
TC032775	NC_007419.2:3094150..3108116	gene5112|gene5112|AUGUSTUS-3.0.2_32775|AUGUSTUS-3.0.2_32775|AUGUSTUS-3.0.2_32775|TcasGA2_TC032775;old_locus_tag=TcasGA2_TC007549%2CTcasGA2_TC007550%2CTcasGA2_TC007551%2CTcasGA2_TC007552%2CTcasGA2_TC007553
TC032776	NC_007419.2:3108177..3163916	gene5113|gene5113|AUGUSTUS-3.0.2_32776|AUGUSTUS-3.0.2_32776|AUGUSTUS-3.0.2_32776|TcasGA2_TC032776;old_locus_tag=TcasGA2_TC007542%2CTcasGA2_TC007543%2CTcasGA2_TC007544%2CTcasGA2_TC007545%2CTcasGA2_TC007546%2CTcasGA2_TC007547%2CTcasGA2_TC007548
TC007953	NC_007419.2:3166288..3169514	gene5114|BEETLEBASE:TC007953|AUGUSTUS-3.0.2_07953|AUGUSTUS-3.0.2_07953|AUGUSTUS-3.0.2_07953|TcasGA2_TC007953
TC032777	NC_007419.2:3169519..3170986	gene5115|gene5115|AUGUSTUS-3.0.2_32777|AUGUSTUS-3.0.2_32777|AUGUSTUS-3.0.2_32777|TcasGA2_TC032777
TC032778	NC_007419.2:3171091..3172056	gene5116|gene5116|AUGUSTUS-3.0.2_32778|AUGUSTUS-3.0.2_32778|AUGUSTUS-3.0.2_32778|TcasGA2_TC032778
TC032779	NC_007419.2:3172553..3173786	gene5117|gene5117|AUGUSTUS-3.0.2_32779|AUGUSTUS-3.0.2_32779|AUGUSTUS-3.0.2_32779|TcasGA2_TC032779
TC032780	NC_007419.2:3173926..3181506	gene5118|gene5118|AUGUSTUS-3.0.2_32780|AUGUSTUS-3.0.2_32780|AUGUSTUS-3.0.2_32780|TcasGA2_TC032780;old_locus_tag=TcasGA2_TC007540%2CTcasGA2_TC030406
TC032781	NC_007419.2:3181604..3182996	gene5119|gene5119|AUGUSTUS-3.0.2_32781|AUGUSTUS-3.0.2_32781|AUGUSTUS-3.0.2_32781|TcasGA2_TC032781;old_locus_tag=TcasGA2_TC007540
TC007539	NC_007419.2:3185207..3187266	gene5120|BEETLEBASE:TC007539|AUGUSTUS-3.0.2_07539|AUGUSTUS-3.0.2_07539|AUGUSTUS-3.0.2_07539|TcasGA2_TC007539
TC032782	NC_007419.2:3188418..3189516	gene5121|gene5121|AUGUSTUS-3.0.2_32782|AUGUSTUS-3.0.2_32782|AUGUSTUS-3.0.2_32782|TcasGA2_TC032782;old_locus_tag=TcasGA2_TC007538
TC032783	NC_007419.2:3189753..3191316	gene5122|gene5122|AUGUSTUS-3.0.2_32783|AUGUSTUS-3.0.2_32783|AUGUSTUS-3.0.2_32783|TcasGA2_TC032783;old_locus_tag=TcasGA2_TC007538
TC007954	NC_007419.2:3193168..3194185	gene5123|BEETLEBASE:TC007954|AUGUSTUS-3.0.2_07954|AUGUSTUS-3.0.2_07954|AUGUSTUS-3.0.2_07954|TcasGA2_TC007954
TC034652	NC_007419.2:3195011..3197570	gene5124|gene5124|AUGUSTUS-3.0.2_34652|AUGUSTUS-3.0.2_34652|AUGUSTUS-3.0.2_34652|TcasGA2_TC034652
TC007955	NC_007419.2:3200608..3201944	gene5125|BEETLEBASE:TC007955|AUGUSTUS-3.0.2_07955|AUGUSTUS-3.0.2_07955|AUGUSTUS-3.0.2_07955|TcasGA2_TC007955
TC007956	NC_007419.2:3202038..3203032	gene5126|BEETLEBASE:TC007956|AUGUSTUS-3.0.2_07956|AUGUSTUS-3.0.2_07956|AUGUSTUS-3.0.2_07956|TcasGA2_TC007956
TC007957	NC_007419.2:3203338..3204203	gene5127|BEETLEBASE:TC007957|AUGUSTUS-3.0.2_07957|AUGUSTUS-3.0.2_07957|AUGUSTUS-3.0.2_07957|TcasGA2_TC007957
TC007958	NC_007419.2:3210988..3213287	gene5128|BEETLEBASE:TC007958|AUGUSTUS-3.0.2_07958|AUGUSTUS-3.0.2_07958|AUGUSTUS-3.0.2_07958|TcasGA2_TC007958
TC032785	NC_007419.2:3211888..3213287	gene5129|gene5129|AUGUSTUS-3.0.2_32785|AUGUSTUS-3.0.2_32785|AUGUSTUS-3.0.2_32785|TcasGA2_TC032785
TC007959	NC_007419.2:3215208..3215968	gene5130|BEETLEBASE:TC007959|AUGUSTUS-3.0.2_07959|AUGUSTUS-3.0.2_07959|AUGUSTUS-3.0.2_07959|TcasGA2_TC007959
TC032786	NC_007419.2:3218004..3220680	gene5131|gene5131|AUGUSTUS-3.0.2_32786|AUGUSTUS-3.0.2_32786|AUGUSTUS-3.0.2_32786|TcasGA2_TC032786;old_locus_tag=TcasGA2_TC007960%2CTcasGA2_TC007961%2CTcasGA2_TC007962
TC030133	NC_007419.2:3220757..3221883	gene5132|BEETLEBASE:TC030133|TcGr34|TcGr34|TcGr34|TcasGA2_TC030133
TC032787	NC_007419.2:3220778..3223515	gene5133|gene5133|AUGUSTUS-3.0.2_32787|AUGUSTUS-3.0.2_32787|AUGUSTUS-3.0.2_32787|TcasGA2_TC032787;old_locus_tag=TcasGA2_TC030134
TC030135	NC_007419.2:3223527..3224656	gene5134|BEETLEBASE:TC030135|TcGr36|TcGr36|TcGr36|TcasGA2_TC030135
TC032788	NC_007419.2:3225598..3232925	gene5135|gene5135|AUGUSTUS-3.0.2_32788|AUGUSTUS-3.0.2_32788|AUGUSTUS-3.0.2_32788|TcasGA2_TC032788
TC030670	NC_007419.2:3233358..3234438	gene5136|BEETLEBASE:TC030670|AUGUSTUS-3.0.2_30670|AUGUSTUS-3.0.2_30670|AUGUSTUS-3.0.2_30670|TcasGA2_TC030670
TC007964	NC_007419.2:3234748..3236171	gene5137|BEETLEBASE:TC007964|AUGUSTUS-3.0.2_07964|AUGUSTUS-3.0.2_07964|AUGUSTUS-3.0.2_07964|TcasGA2_TC007964
TC007965	NC_007419.2:3236438..3239388	gene5138|BEETLEBASE:TC007965|AUGUSTUS-3.0.2_07965|AUGUSTUS-3.0.2_07965|AUGUSTUS-3.0.2_07965|TcasGA2_TC007965
TC007966	NC_007419.2:3240670..3247395	gene5139|BEETLEBASE:TC007966|GLEAN_07966|GLEAN_07966|GLEAN_07966|TcasGA2_TC007966
TC007536	NC_007419.2:3247620..3253538	gene5140|BEETLEBASE:TC007536|AUGUSTUS-3.0.2_07536|AUGUSTUS-3.0.2_07536|AUGUSTUS-3.0.2_07536|TcasGA2_TC007536
TC007967	NC_007419.2:3281290..3282822	gene5141|BEETLEBASE:TC007967|AUGUSTUS-3.0.2_07967|AUGUSTUS-3.0.2_07967|AUGUSTUS-3.0.2_07967|TcasGA2_TC007967
TC007535	NC_007419.2:3282831..3287658	gene5142|BEETLEBASE:TC007535|AUGUSTUS-3.0.2_07535|AUGUSTUS-3.0.2_07535|AUGUSTUS-3.0.2_07535|TcasGA2_TC007535
TC007968	NC_007419.2:3289110..3290108	gene5143|BEETLEBASE:TC007968|AUGUSTUS-3.0.2_07968|AUGUSTUS-3.0.2_07968|AUGUSTUS-3.0.2_07968|TcasGA2_TC007968
TC007969	NC_007419.2:3290890..3292402	gene5144|BEETLEBASE:TC007969|AUGUSTUS-3.0.2_07969|AUGUSTUS-3.0.2_07969|AUGUSTUS-3.0.2_07969|TcasGA2_TC007969
TC007970	NC_007419.2:3292460..3294913	gene5145|BEETLEBASE:TC007970|AUGUSTUS-3.0.2_07970|AUGUSTUS-3.0.2_07970|AUGUSTUS-3.0.2_07970|TcasGA2_TC007970
TC007534	NC_007419.2:3294942..3296908	gene5146|BEETLEBASE:TC007534|AUGUSTUS-3.0.2_07534|AUGUSTUS-3.0.2_07534|AUGUSTUS-3.0.2_07534|TcasGA2_TC007534
TC007971	NC_007419.2:3297640..3301434	gene5147|BEETLEBASE:TC007971|AUGUSTUS-3.0.2_07971|AUGUSTUS-3.0.2_07971|AUGUSTUS-3.0.2_07971|TcasGA2_TC007971
TC007533	NC_007419.2:3301444..3302028	gene5148|BEETLEBASE:TC007533|AUGUSTUS-3.0.2_07533|AUGUSTUS-3.0.2_07533|AUGUSTUS-3.0.2_07533|TcasGA2_TC007533
TC007972	NC_007419.2:3302510..3303918	gene5149|BEETLEBASE:TC007972|AUGUSTUS-3.0.2_07972|AUGUSTUS-3.0.2_07972|AUGUSTUS-3.0.2_07972|TcasGA2_TC007972
TC007532	NC_007419.2:3303914..3306520	gene5150|BEETLEBASE:TC007532|AUGUSTUS-3.0.2_07532|AUGUSTUS-3.0.2_07532|AUGUSTUS-3.0.2_07532|TcasGA2_TC007532
TC007531	NC_007419.2:3306888..3308208	gene5151|BEETLEBASE:TC007531|AUGUSTUS-3.0.2_07531|AUGUSTUS-3.0.2_07531|AUGUSTUS-3.0.2_07531|TcasGA2_TC007531
TC007530	NC_007419.2:3307930..3311308	gene5152|BEETLEBASE:TC007530|AUGUSTUS-3.0.2_07530|AUGUSTUS-3.0.2_07530|AUGUSTUS-3.0.2_07530|TcasGA2_TC007530
TC007973	NC_007419.2:3308374..3308842	gene5153|BEETLEBASE:TC007973|GLEAN_07973|GLEAN_07973|GLEAN_07973|TcasGA2_TC007973
TC032789	NC_007419.2:3311430..3315749	gene5154|gene5154|AUGUSTUS-3.0.2_32789|AUGUSTUS-3.0.2_32789|AUGUSTUS-3.0.2_32789|TcasGA2_TC032789;old_locus_tag=TcasGA2_TC007974%2CTcasGA2_TC007975
TC007529	NC_007419.2:3315752..3319998	gene5155|BEETLEBASE:TC007529|AUGUSTUS-3.0.2_07529|AUGUSTUS-3.0.2_07529|AUGUSTUS-3.0.2_07529|TcasGA2_TC007529
TC007976	NC_007419.2:3320090..3322362	gene5156|BEETLEBASE:TC007976|AUGUSTUS-3.0.2_07976|AUGUSTUS-3.0.2_07976|AUGUSTUS-3.0.2_07976|TcasGA2_TC007976
TC007528	NC_007419.2:3323713..3324688	gene5157|BEETLEBASE:TC007528|AUGUSTUS-3.0.2_07528|AUGUSTUS-3.0.2_07528|AUGUSTUS-3.0.2_07528|TcasGA2_TC007528
TC007977	NC_007419.2:3338084..3338347	gene5158|BEETLEBASE:TC007977|GLEAN_07977|GLEAN_07977|GLEAN_07977|TcasGA2_TC007977
TC007978	NC_007419.2:3340466..3370510	gene5159|BEETLEBASE:TC007978|GLEAN_07978|GLEAN_07978|GLEAN_07978|TcasGA2_TC007978
TC007527	NC_007419.2:3362083..3362424	gene5160|BEETLEBASE:TC007527|GLEAN_07527|GLEAN_07527|GLEAN_07527|TcasGA2_TC007527
TC007526	NC_007419.2:3365506..3365742	gene5161|BEETLEBASE:TC007526|GLEAN_07526|GLEAN_07526|GLEAN_07526|TcasGA2_TC007526
TC007979	NC_007419.2:3370860..3371995	gene5162|BEETLEBASE:TC007979|AUGUSTUS-3.0.2_07979|AUGUSTUS-3.0.2_07979|AUGUSTUS-3.0.2_07979|TcasGA2_TC007979
TC007525	NC_007419.2:3376211..3400358	gene5163|BEETLEBASE:TC007525|AUGUSTUS-3.0.2_07525|AUGUSTUS-3.0.2_07525|AUGUSTUS-3.0.2_07525|TcasGA2_TC007525
TC007524	NC_007419.2:3395289..3400442	gene5164|BEETLEBASE:TC007524|GLEAN_07524|GLEAN_07524|GLEAN_07524|TcasGA2_TC007524
TC007980	NC_007419.2:3403664..3406436	gene5165|BEETLEBASE:TC007980|GLEAN_07980|GLEAN_07980|GLEAN_07980|TcasGA2_TC007980
TC007523	NC_007419.2:3407343..3412488	gene5166|BEETLEBASE:TC007523|AUGUSTUS-3.0.2_07523|AUGUSTUS-3.0.2_07523|AUGUSTUS-3.0.2_07523|TcasGA2_TC007523
TC007981	NC_007419.2:3412600..3414395	gene5167|BEETLEBASE:TC007981|AUGUSTUS-3.0.2_07981|AUGUSTUS-3.0.2_07981|AUGUSTUS-3.0.2_07981|TcasGA2_TC007981
TC007522	NC_007419.2:3416348..3416685	gene5168|BEETLEBASE:TC007522|GLEAN_07522|GLEAN_07522|GLEAN_07522|TcasGA2_TC007522
TC007982	NC_007419.2:3416930..3422190	gene5169|BEETLEBASE:TC007982|AUGUSTUS-3.0.2_07982|AUGUSTUS-3.0.2_07982|AUGUSTUS-3.0.2_07982|TcasGA2_TC007982
TC007521	NC_007419.2:3422222..3424488	gene5170|BEETLEBASE:TC007521|AUGUSTUS-3.0.2_07521|AUGUSTUS-3.0.2_07521|AUGUSTUS-3.0.2_07521|TcasGA2_TC007521
TC032790	NC_007419.2:3424792..3439448	gene5171|gene5171|AUGUSTUS-3.0.2_32790|AUGUSTUS-3.0.2_32790|AUGUSTUS-3.0.2_32790|TcasGA2_TC032790;old_locus_tag=TcasGA2_TC007519%2CTcasGA2_TC007520
TC007983	NC_007419.2:3439552..3440440	gene5172|BEETLEBASE:TC007983|AUGUSTUS-3.0.2_07983|AUGUSTUS-3.0.2_07983|AUGUSTUS-3.0.2_07983|TcasGA2_TC007983
TC007517	NC_007419.2:3440471..3451158	gene5173|BEETLEBASE:TC007517|AUGUSTUS-3.0.2_07517|AUGUSTUS-3.0.2_07517|AUGUSTUS-3.0.2_07517|TcasGA2_TC007517
TC007984	NC_007419.2:3440507..3442291	gene5174|BEETLEBASE:TC007984|AUGUSTUS-3.0.2_07984|AUGUSTUS-3.0.2_07984|AUGUSTUS-3.0.2_07984|TcasGA2_TC007984
TC007985	NC_007419.2:3441004..3442854	gene5175|BEETLEBASE:TC007985|GLEAN_07985|GLEAN_07985|GLEAN_07985|TcasGA2_TC007985
TC007518	NC_007419.2:3441774..3442141	gene5176|BEETLEBASE:TC007518|GLEAN_07518|GLEAN_07518|GLEAN_07518|TcasGA2_TC007518
TC030552	NC_007419.2:3451485..3454155	gene5177|BEETLEBASE:TC030552|AUGUSTUS-3.0.2_30552|AUGUSTUS-3.0.2_30552|AUGUSTUS-3.0.2_30552|TcasGA2_TC030552
TC007516	NC_007419.2:3454213..3462570	gene5178|BEETLEBASE:TC007516|AUGUSTUS-3.0.2_07516|AUGUSTUS-3.0.2_07516|AUGUSTUS-3.0.2_07516|TcasGA2_TC007516
TC007987	NC_007419.2:3462780..3463471	gene5179|BEETLEBASE:TC007987|AUGUSTUS-3.0.2_07987|AUGUSTUS-3.0.2_07987|AUGUSTUS-3.0.2_07987|TcasGA2_TC007987
TC007515	NC_007419.2:3463481..3471568	gene5180|BEETLEBASE:TC007515|AUGUSTUS-3.0.2_07515|AUGUSTUS-3.0.2_07515|AUGUSTUS-3.0.2_07515|TcasGA2_TC007515
TC007514	NC_007419.2:3471766..3473118	gene5181|BEETLEBASE:TC007514|AUGUSTUS-3.0.2_07514|AUGUSTUS-3.0.2_07514|AUGUSTUS-3.0.2_07514|TcasGA2_TC007514
TC007513	NC_007419.2:3473208..3476238	gene5182|BEETLEBASE:TC007513|AUGUSTUS-3.0.2_07513|AUGUSTUS-3.0.2_07513|AUGUSTUS-3.0.2_07513|TcasGA2_TC007513
TC007512	NC_007419.2:3476454..3479158	gene5183|BEETLEBASE:TC007512|AUGUSTUS-3.0.2_07512|AUGUSTUS-3.0.2_07512|AUGUSTUS-3.0.2_07512|TcasGA2_TC007512
TC007988	NC_007419.2:3479923..3480149	gene5184|BEETLEBASE:TC007988|GLEAN_07988|GLEAN_07988|GLEAN_07988|TcasGA2_TC007988;partial=true;start_range=.,3479923
TC007989	NC_007419.2:3530429..3532539	gene5185|BEETLEBASE:TC007989|AUGUSTUS-3.0.2_07989|AUGUSTUS-3.0.2_07989|AUGUSTUS-3.0.2_07989|TcasGA2_TC007989
TC007511	NC_007419.2:3532541..3534788	gene5186|BEETLEBASE:TC007511|AUGUSTUS-3.0.2_07511|AUGUSTUS-3.0.2_07511|AUGUSTUS-3.0.2_07511|TcasGA2_TC007511
TC031101	NC_007419.2:3535528..3538039	gene5187|gene5187|AUGUSTUS-3.0.2_31101|AUGUSTUS-3.0.2_31101|AUGUSTUS-3.0.2_31101|TcasGA2_TC031101;old_locus_tag=TcasGA2_TC007990%2CTcasGA2_TC007991
TC007510	NC_007419.2:3537860..3539728	gene5188|BEETLEBASE:TC007510|AUGUSTUS-3.0.2_07510|AUGUSTUS-3.0.2_07510|AUGUSTUS-3.0.2_07510|TcasGA2_TC007510
TC032791	NC_007419.2:3539781..3542048	gene5189|gene5189|AUGUSTUS-3.0.2_32791|AUGUSTUS-3.0.2_32791|AUGUSTUS-3.0.2_32791|TcasGA2_TC032791
TC007509	NC_007419.2:3540757..3541269	gene5190|BEETLEBASE:TC007509|GLEAN_07509|GLEAN_07509|GLEAN_07509|TcasGA2_TC007509
TC007992	NC_007419.2:3542140..3548183	gene5191|BEETLEBASE:TC007992|AUGUSTUS-3.0.2_07992|AUGUSTUS-3.0.2_07992|AUGUSTUS-3.0.2_07992|TcasGA2_TC007992
TC007993	NC_007419.2:3548230..3552198	gene5192|BEETLEBASE:TC007993|AUGUSTUS-3.0.2_07993|AUGUSTUS-3.0.2_07993|AUGUSTUS-3.0.2_07993|TcasGA2_TC007993
TC007508	NC_007419.2:3548317..3549826	gene5193|BEETLEBASE:TC007508|AUGUSTUS-3.0.2_07508|AUGUSTUS-3.0.2_07508|AUGUSTUS-3.0.2_07508|TcasGA2_TC007508
TC007507	NC_007419.2:3552201..3553148	gene5194|BEETLEBASE:TC007507|AUGUSTUS-3.0.2_07507|AUGUSTUS-3.0.2_07507|AUGUSTUS-3.0.2_07507|TcasGA2_TC007507
TC007506	NC_007419.2:3553254..3557278	gene5195|BEETLEBASE:TC007506|AUGUSTUS-3.0.2_07506|AUGUSTUS-3.0.2_07506|AUGUSTUS-3.0.2_07506|TcasGA2_TC007506
TC032792	NC_007419.2:3557586..3642343	gene5196|gene5196|AUGUSTUS-3.0.2_32792|AUGUSTUS-3.0.2_32792|AUGUSTUS-3.0.2_32792|TcasGA2_TC032792;old_locus_tag=TcasGA2_TC007503%2CTcasGA2_TC007505
TC007504	NC_007419.2:3565413..3636196	gene5197|BEETLEBASE:TC007504|GLEAN_07504|GLEAN_07504|GLEAN_07504|TcasGA2_TC007504
TC007994	NC_007419.2:3660931..3661335	gene5198|BEETLEBASE:TC007994|GLEAN_07994|GLEAN_07994|GLEAN_07994|TcasGA2_TC007994
TC007995	NC_007419.2:3665645..3667448	gene5199|BEETLEBASE:TC007995|AUGUSTUS-3.0.2_07995|AUGUSTUS-3.0.2_07995|AUGUSTUS-3.0.2_07995|TcasGA2_TC007995
TC007996	NC_007419.2:3667725..3672708	gene5200|BEETLEBASE:TC007996|AUGUSTUS-3.0.2_07996|AUGUSTUS-3.0.2_07996|AUGUSTUS-3.0.2_07996|TcasGA2_TC007996
TC032793	NC_007419.2:3682375..3695565	gene5201|gene5201|AUGUSTUS-3.0.2_32793|AUGUSTUS-3.0.2_32793|AUGUSTUS-3.0.2_32793|TcasGA2_TC032793;old_locus_tag=TcasGA2_TC007997%2CTcasGA2_TC007998
TC007500	NC_007419.2:3695743..3702203	gene5202|BEETLEBASE:TC007500|AUGUSTUS-3.0.2_07500|AUGUSTUS-3.0.2_07500|AUGUSTUS-3.0.2_07500|TcasGA2_TC007500
TC007999	NC_007419.2:3702485..3704071	gene5203|BEETLEBASE:TC007999|AUGUSTUS-3.0.2_07999|AUGUSTUS-3.0.2_07999|AUGUSTUS-3.0.2_07999|TcasGA2_TC007999
TC007499	NC_007419.2:3704199..3710233	gene5204|BEETLEBASE:TC007499|AUGUSTUS-3.0.2_07499|AUGUSTUS-3.0.2_07499|AUGUSTUS-3.0.2_07499|TcasGA2_TC007499
TC007498	NC_007419.2:3710322..3711243	gene5205|BEETLEBASE:TC007498|AUGUSTUS-3.0.2_07498|AUGUSTUS-3.0.2_07498|AUGUSTUS-3.0.2_07498|TcasGA2_TC007498
TC008000	NC_007419.2:3711256..3714297	gene5206|BEETLEBASE:TC008000|AUGUSTUS-3.0.2_08000|AUGUSTUS-3.0.2_08000|AUGUSTUS-3.0.2_08000|TcasGA2_TC008000
TC007497	NC_007419.2:3714306..3716513	gene5207|BEETLEBASE:TC007497|AUGUSTUS-3.0.2_07497|AUGUSTUS-3.0.2_07497|AUGUSTUS-3.0.2_07497|TcasGA2_TC007497
TC008001	NC_007419.2:3716985..3732296	gene5208|BEETLEBASE:TC008001|AUGUSTUS-3.0.2_08001|AUGUSTUS-3.0.2_08001|AUGUSTUS-3.0.2_08001|TcasGA2_TC008001
